Дата,Год,Год-мес,точка,бренд,товар,Количество,Продажи,Себестоимость
2021-03-01,2021,202103,Проездная,Asic,AS grou-3318,9,292941,141120.0
2021-04-01,2021,202104,Проездная,Asic,AS grou-3318,16,538288,250880.0
2021-05-01,2021,202105,Проездная,Asic,AS grou-3318,20,673780,313600.0
2021-06-01,2021,202106,Проездная,Asic,AS grou-3318,19,629147,297920.0
2021-07-01,2021,202107,Проездная,Asic,AS grou-3318,20,630420,313600.0
2021-08-01,2021,202108,Проездная,Asic,AS grou-3318,17,545649,266560.0
2021-09-01,2021,202109,Проездная,Asic,AS grou-3318,18,597312,282240.0
2021-10-01,2021,202110,Проездная,Asic,AS grou-3318,15,499980,235200.0
2021-11-01,2021,202111,Проездная,Asic,AS grou-3318,11,368302,172480.0
2021-12-01,2021,202112,Проездная,Asic,AS grou-3318,13,430274,203840.0
2022-01-01,2022,202201,Проездная,Asic,AS grou-3318,19,621338,297920.0
2022-02-01,2022,202202,Проездная,Asic,AS grou-3318,12,393204,188160.0
2022-03-01,2022,202203,Проездная,Asic,AS grou-3318,10,333400,156800.0
2022-04-01,2022,202204,Проездная,Asic,AS grou-3318,18,607932,282240.0
2022-05-01,2022,202205,Проездная,Asic,AS grou-3318,22,743402,344960.0
2022-06-01,2022,202206,Проездная,Asic,AS grou-3318,21,708456,329280.0
2022-07-01,2022,202207,Проездная,Asic,AS grou-3318,22,699028,344960.0
2022-08-01,2022,202208,Проездная,Asic,AS grou-3318,19,619552,297920.0
2022-09-01,2022,202209,Проездная,Asic,AS grou-3318,20,662040,313600.0
2022-10-01,2022,202210,Проездная,Asic,AS grou-3318,16,539072,250880.0
2022-11-01,2022,202211,Проездная,Asic,AS grou-3318,12,403752,188160.0
2022-12-01,2022,202212,Проездная,Asic,AS grou-3318,14,451318,219520.0
2021-01-01,2021,202101,Проездная,Asic,AS gre-2748,19,818311,343140.0
2021-02-01,2021,202102,Проездная,Asic,AS gre-2748,12,522600,216720.0
2021-03-01,2021,202103,Проездная,Asic,AS gre-2748,10,427770,180600.0
2021-04-01,2021,202104,Проездная,Asic,AS gre-2748,18,778428,325080.0
2021-05-01,2021,202105,Проездная,Asic,AS gre-2748,22,981200,397320.0
2021-06-01,2021,202106,Проездная,Asic,AS gre-2748,21,903861,379260.0
2021-07-01,2021,202107,Проездная,Asic,AS gre-2748,22,915200,397320.0
2021-08-01,2021,202108,Проездная,Asic,AS gre-2748,19,816145,343140.0
2021-09-01,2021,202109,Проездная,Asic,AS gre-2748,20,852620,361200.0
2021-10-01,2021,202110,Проездная,Asic,AS gre-2748,17,736644,307020.0
2021-11-01,2021,202111,Проездная,Asic,AS gre-2748,12,520404,216720.0
2021-12-01,2021,202112,Проездная,Asic,AS gre-2748,14,595168,252840.0
2022-01-01,2022,202201,Проездная,Asic,AS gre-2748,21,910014,379260.0
2022-02-01,2022,202202,Проездная,Asic,AS gre-2748,13,571155,234780.0
2022-03-01,2022,202203,Проездная,Asic,AS gre-2748,11,470217,198660.0
2022-04-01,2022,202204,Проездная,Asic,AS gre-2748,20,871400,361200.0
2022-05-01,2022,202205,Проездная,Asic,AS gre-2748,25,1097250,451500.0
2022-06-01,2022,202206,Проездная,Asic,AS gre-2748,23,1009585,415380.0
2022-07-01,2022,202207,Проездная,Asic,AS gre-2748,25,1043550,451500.0
2022-08-01,2022,202208,Проездная,Asic,AS gre-2748,21,906738,379260.0
2022-09-01,2022,202209,Проездная,Asic,AS gre-2748,22,948904,397320.0
2022-10-01,2022,202210,Проездная,Asic,AS gre-2748,18,788868,325080.0
2022-11-01,2022,202211,Проездная,Asic,AS gre-2748,13,561821,234780.0
2022-12-01,2022,202212,Проездная,Asic,AS gre-2748,16,681840,288960.0
2021-01-01,2021,202101,Проездная,Asic,AS earth-9544,17,500956,190400.0
2021-02-01,2021,202102,Проездная,Asic,AS earth-9544,11,318681,123200.0
2021-03-01,2021,202103,Проездная,Asic,AS earth-9544,9,260001,100800.0
2021-04-01,2021,202104,Проездная,Asic,AS earth-9544,16,478800,179200.0
2021-05-01,2021,202105,Проездная,Asic,AS earth-9544,20,606400,224000.0
2021-06-01,2021,202106,Проездная,Asic,AS earth-9544,19,564281,212800.0
2021-07-01,2021,202107,Проездная,Asic,AS earth-9544,20,562380,224000.0
2021-08-01,2021,202108,Проездная,Asic,AS earth-9544,17,494105,190400.0
2021-09-01,2021,202109,Проездная,Asic,AS earth-9544,18,525996,201600.0
2021-10-01,2021,202110,Проездная,Asic,AS earth-9544,15,440925,168000.0
2021-11-01,2021,202111,Проездная,Asic,AS earth-9544,11,324368,123200.0
2021-12-01,2021,202112,Проездная,Asic,AS earth-9544,13,379821,145600.0
2022-01-01,2022,202201,Проездная,Asic,AS earth-9544,19,565953,212800.0
2022-02-01,2022,202202,Проездная,Asic,AS earth-9544,12,353448,134400.0
2022-03-01,2022,202203,Проездная,Asic,AS earth-9544,10,286990,112000.0
2022-04-01,2022,202204,Проездная,Asic,AS earth-9544,18,531000,201600.0
2022-05-01,2022,202205,Проездная,Asic,AS earth-9544,22,658680,246400.0
2022-06-01,2022,202206,Проездная,Asic,AS earth-9544,21,610218,235200.0
2022-07-01,2022,202207,Проездная,Asic,AS earth-9544,22,601788,246400.0
2022-08-01,2022,202208,Проездная,Asic,AS earth-9544,19,542811,212800.0
2022-09-01,2022,202209,Проездная,Asic,AS earth-9544,20,570180,224000.0
2022-10-01,2022,202210,Проездная,Asic,AS earth-9544,17,492473,190400.0
2022-11-01,2022,202211,Проездная,Asic,AS earth-9544,12,359652,134400.0
2022-12-01,2022,202212,Проездная,Asic,AS earth-9544,14,396004,156800.0
2021-01-01,2021,202101,Проездная,Asic,AS ais-7331,22,1016532,554400.0000000001
2021-02-01,2021,202102,Проездная,Asic,AS ais-7331,14,652610,352800.00000000006
2021-03-01,2021,202103,Проездная,Asic,AS ais-7331,11,496023,277200.00000000006
2021-04-01,2021,202104,Проездная,Asic,AS ais-7331,20,931240,504000.00000000006
2021-05-01,2021,202105,Проездная,Asic,AS ais-7331,26,1208480,655200.0000000001
2021-06-01,2021,202106,Проездная,Asic,AS ais-7331,24,1109064,604800.0000000001
2021-07-01,2021,202107,Проездная,Asic,AS ais-7331,26,1157754,655200.0000000001
2021-08-01,2021,202108,Проездная,Asic,AS ais-7331,22,993894,554400.0000000001
2021-09-01,2021,202109,Проездная,Asic,AS ais-7331,23,1052227,579600.0000000001
2021-10-01,2021,202110,Проездная,Asic,AS ais-7331,19,872993,478800.00000000006
2021-11-01,2021,202111,Проездная,Asic,AS ais-7331,14,647164,352800.00000000006
2021-12-01,2021,202112,Проездная,Asic,AS ais-7331,16,724416,403200.00000000006
2022-01-01,2022,202201,Проездная,Asic,AS ais-7331,24,1115904,604800.0000000001
2022-02-01,2022,202202,Проездная,Asic,AS ais-7331,15,693285,378000.00000000006
2022-03-01,2022,202203,Проездная,Asic,AS ais-7331,12,544872,302400.00000000006
2022-04-01,2022,202204,Проездная,Asic,AS ais-7331,22,1026806,554400.0000000001
2022-05-01,2022,202205,Проездная,Asic,AS ais-7331,28,1325044,705600.0000000001
2022-06-01,2022,202206,Проездная,Asic,AS ais-7331,27,1238166,680400.0000000001
2022-07-01,2022,202207,Проездная,Asic,AS ais-7331,28,1234044,705600.0000000001
2022-08-01,2022,202208,Проездная,Asic,AS ais-7331,24,1096992,604800.0000000001
2022-09-01,2022,202209,Проездная,Asic,AS ais-7331,25,1144875,630000.0000000001
2022-10-01,2022,202210,Проездная,Asic,AS ais-7331,21,978537,529200.0000000001
2022-11-01,2022,202211,Проездная,Asic,AS ais-7331,15,691050,378000.00000000006
2022-12-01,2022,202212,Проездная,Asic,AS ais-7331,18,815346,453600.00000000006
2021-01-01,2021,202101,Проездная,Asic,AS ice-2172,22,408628,209440.0
2021-02-01,2021,202102,Проездная,Asic,AS ice-2172,14,253428,133280.0
2021-03-01,2021,202103,Проездная,Asic,AS ice-2172,11,196977,104720.0
2021-04-01,2021,202104,Проездная,Asic,AS ice-2172,20,370240,190400.0
2021-05-01,2021,202105,Проездная,Asic,AS ice-2172,26,493584,247520.0
2021-06-01,2021,202106,Проездная,Asic,AS ice-2172,24,441720,228480.0
2021-07-01,2021,202107,Проездная,Asic,AS ice-2172,26,442416,247520.0
2021-08-01,2021,202108,Проездная,Asic,AS ice-2172,22,393206,209440.0
2021-09-01,2021,202109,Проездная,Asic,AS ice-2172,23,411815,218960.0
2021-10-01,2021,202110,Проездная,Asic,AS ice-2172,19,338732,180880.0
2021-11-01,2021,202111,Проездная,Asic,AS ice-2172,14,259308,133280.0
2021-12-01,2021,202112,Проездная,Asic,AS ice-2172,16,280448,152320.0
2022-01-01,2022,202201,Проездная,Asic,AS ice-2172,24,433272,228480.0
2022-02-01,2022,202202,Проездная,Asic,AS ice-2172,15,274620,142800.0
2022-03-01,2022,202203,Проездная,Asic,AS ice-2172,12,206748,114240.0
2022-04-01,2022,202204,Проездная,Asic,AS ice-2172,22,413072,209440.0
2022-05-01,2022,202205,Проездная,Asic,AS ice-2172,28,542556,266560.0
2022-06-01,2022,202206,Проездная,Asic,AS ice-2172,27,479250,257040.0
2022-07-01,2022,202207,Проездная,Asic,AS ice-2172,28,471660,266560.0
2022-08-01,2022,202208,Проездная,Asic,AS ice-2172,24,426480,228480.0
2022-09-01,2022,202209,Проездная,Asic,AS ice-2172,25,447975,238000.0
2022-10-01,2022,202210,Проездная,Asic,AS ice-2172,21,380373,199920.0
2022-11-01,2022,202211,Проездная,Asic,AS ice-2172,15,273945,142800.0
2022-12-01,2022,202212,Проездная,Asic,AS ice-2172,18,309690,171360.0
2021-01-01,2021,202101,Проездная,Asic,AS ai-7676,17,685848,278460.0
2021-02-01,2021,202102,Проездная,Asic,AS ai-7676,11,440121,180180.0
2021-03-01,2021,202103,Проездная,Asic,AS ai-7676,9,358281,147420.0
2021-04-01,2021,202104,Проездная,Asic,AS ai-7676,16,654752,262080.0
2021-05-01,2021,202105,Проездная,Asic,AS ai-7676,21,861966,343980.0
2021-06-01,2021,202106,Проездная,Asic,AS ai-7676,20,816500,327600.0
2021-07-01,2021,202107,Проездная,Asic,AS ai-7676,21,815409,343980.0
2021-08-01,2021,202108,Проездная,Asic,AS ai-7676,17,673047,278460.0
2021-09-01,2021,202109,Проездная,Asic,AS ai-7676,18,725166,294840.0
2021-10-01,2021,202110,Проездная,Asic,AS ai-7676,15,600135,245700.0
2021-11-01,2021,202111,Проездная,Asic,AS ai-7676,11,442948,180180.0
2021-12-01,2021,202112,Проездная,Asic,AS ai-7676,13,512239,212940.0
2022-01-01,2022,202201,Проездная,Asic,AS ai-7676,19,762774,311220.0
2022-02-01,2022,202202,Проездная,Asic,AS ai-7676,12,481620,196560.0
2022-03-01,2022,202203,Проездная,Asic,AS ai-7676,10,392030,163800.0
2022-04-01,2022,202204,Проездная,Asic,AS ai-7676,18,740808,294840.0
2022-05-01,2022,202205,Проездная,Asic,AS ai-7676,23,946220,376740.0
2022-06-01,2022,202206,Проездная,Asic,AS ai-7676,21,845712,343980.0
2022-07-01,2022,202207,Проездная,Asic,AS ai-7676,23,898380,376740.0
2022-08-01,2022,202208,Проездная,Asic,AS ai-7676,19,750519,311220.0
2022-09-01,2022,202209,Проездная,Asic,AS ai-7676,20,791580,327600.0
2022-10-01,2022,202210,Проездная,Asic,AS ai-7676,17,684335,278460.0
2022-11-01,2022,202211,Проездная,Asic,AS ai-7676,12,480276,196560.0
2022-12-01,2022,202212,Проездная,Asic,AS ai-7676,14,559426,229320.0
2021-01-01,2021,202101,Проездная,Gunverse,GU air-3053,53,358704,121900.0
2021-02-01,2021,202102,Проездная,Gunverse,GU air-3053,33,229416,75900.0
2021-03-01,2021,202103,Проездная,Gunverse,GU air-3053,27,143532,62100.0
2021-04-01,2021,202104,Проездная,Gunverse,GU air-3053,50,366100,115000.0
2021-05-01,2021,202105,Проездная,Gunverse,GU air-3053,63,458829,144900.0
2021-06-01,2021,202106,Проездная,Gunverse,GU air-3053,60,392340,138000.0
2021-07-01,2021,202107,Проездная,Gunverse,GU air-3053,63,254079,144900.0
2021-08-01,2021,202108,Проездная,Gunverse,GU air-3053,53,301888,121900.0
2021-09-01,2021,202109,Проездная,Gunverse,GU air-3053,57,316806,131100.0
2021-10-01,2021,202110,Проездная,Gunverse,GU air-3053,47,302680,108100.0
2021-11-01,2021,202111,Проездная,Gunverse,GU air-3053,33,185757,75900.0
2021-12-01,2021,202112,Проездная,Gunverse,GU air-3053,40,208040,92000.0
2022-01-01,2022,202201,Проездная,Gunverse,GU air-3053,59,379606,135700.0
2022-02-01,2022,202202,Проездная,Gunverse,GU air-3053,37,232508,85100.0
2022-03-01,2022,202203,Проездная,Gunverse,GU air-3053,30,186900,69000.0
2022-04-01,2022,202204,Проездная,Gunverse,GU air-3053,55,370975,126500.0
2022-05-01,2022,202205,Проездная,Gunverse,GU air-3053,69,513498,158700.0
2022-06-01,2022,202206,Проездная,Gunverse,GU air-3053,66,397320,151800.0
2022-07-01,2022,202207,Проездная,Gunverse,GU air-3053,69,345483,158700.0
2022-08-01,2022,202208,Проездная,Gunverse,GU air-3053,59,311402,135700.0
2022-09-01,2022,202209,Проездная,Gunverse,GU air-3053,62,348812,142600.0
2022-10-01,2022,202210,Проездная,Gunverse,GU air-3053,51,312324,117300.0
2022-11-01,2022,202211,Проездная,Gunverse,GU air-3053,37,211048,85100.0
2022-12-01,2022,202212,Проездная,Gunverse,GU air-3053,44,259688,101200.0
2021-01-01,2021,202101,Проездная,Gunverse,GU grou-6409,47,506425,190350.0
2021-02-01,2021,202102,Проездная,Gunverse,GU grou-6409,30,298200,121500.0
2021-03-01,2021,202103,Проездная,Gunverse,GU grou-6409,24,237768,97200.0
2021-04-01,2021,202104,Проездная,Gunverse,GU grou-6409,44,465960,178200.0
2021-05-01,2021,202105,Проездная,Gunverse,GU grou-6409,56,635936,226800.0
2021-06-01,2021,202106,Проездная,Gunverse,GU grou-6409,53,563602,214650.0
2021-07-01,2021,202107,Проездная,Gunverse,GU grou-6409,56,474096,226800.0
2021-08-01,2021,202108,Проездная,Gunverse,GU grou-6409,47,472867,190350.0
2021-09-01,2021,202109,Проездная,Gunverse,GU grou-6409,50,508900,202500.0
2021-10-01,2021,202110,Проездная,Gunverse,GU grou-6409,41,426564,166050.0
2021-11-01,2021,202111,Проездная,Gunverse,GU grou-6409,30,305100,121500.0
2021-12-01,2021,202112,Проездная,Gunverse,GU grou-6409,35,345240,141750.0
2022-01-01,2022,202201,Проездная,Gunverse,GU grou-6409,52,547560,210600.0
2022-02-01,2022,202202,Проездная,Gunverse,GU grou-6409,33,340197,133650.0
2022-03-01,2022,202203,Проездная,Gunverse,GU grou-6409,26,251056,105300.0
2022-04-01,2022,202204,Проездная,Gunverse,GU grou-6409,49,504847,198450.0
2022-05-01,2022,202205,Проездная,Gunverse,GU grou-6409,61,669353,247050.0
2022-06-01,2022,202206,Проездная,Gunverse,GU grou-6409,58,583074,234900.0
2022-07-01,2022,202207,Проездная,Gunverse,GU grou-6409,61,524478,247050.0
2022-08-01,2022,202208,Проездная,Gunverse,GU grou-6409,52,497120,210600.0
2022-09-01,2022,202209,Проездная,Gunverse,GU grou-6409,55,571450,222750.0
2022-10-01,2022,202210,Проездная,Gunverse,GU grou-6409,45,495900,182250.0
2022-11-01,2022,202211,Проездная,Gunverse,GU grou-6409,33,344157,133650.0
2022-12-01,2022,202212,Проездная,Gunverse,GU grou-6409,39,386139,157950.0
2021-01-01,2021,202101,Проездная,Gunverse,GU gre-2865,53,432109,211469.99999999997
2021-02-01,2021,202102,Проездная,Gunverse,GU gre-2865,33,298947,131669.99999999997
2021-03-01,2021,202103,Проездная,Gunverse,GU gre-2865,27,208683,107729.99999999999
2021-04-01,2021,202104,Проездная,Gunverse,GU gre-2865,50,435000,199499.99999999997
2021-05-01,2021,202105,Проездная,Gunverse,GU gre-2865,63,589932,251369.99999999997
2021-06-01,2021,202106,Проездная,Gunverse,GU gre-2865,60,499200,239399.99999999997
2021-07-01,2021,202107,Проездная,Gunverse,GU gre-2865,63,431487,251369.99999999997
2021-08-01,2021,202108,Проездная,Gunverse,GU gre-2865,53,423629,211469.99999999997
2021-09-01,2021,202109,Проездная,Gunverse,GU gre-2865,57,471219,227429.99999999997
2021-10-01,2021,202110,Проездная,Gunverse,GU gre-2865,47,409464,187529.99999999997
2021-11-01,2021,202111,Проездная,Gunverse,GU gre-2865,33,277035,131669.99999999997
2021-12-01,2021,202112,Проездная,Gunverse,GU gre-2865,40,306120,159599.99999999997
2022-01-01,2022,202201,Проездная,Gunverse,GU gre-2865,59,466749,235409.99999999997
2022-02-01,2022,202202,Проездная,Gunverse,GU gre-2865,37,290783,147629.99999999997
2022-03-01,2022,202203,Проездная,Gunverse,GU gre-2865,30,234270,119699.99999999999
2022-04-01,2022,202204,Проездная,Gunverse,GU gre-2865,55,484715,219449.99999999997
2022-05-01,2022,202205,Проездная,Gunverse,GU gre-2865,69,598713,275309.99999999994
2022-06-01,2022,202206,Проездная,Gunverse,GU gre-2865,66,550704,263339.99999999994
2022-07-01,2022,202207,Проездная,Gunverse,GU gre-2865,69,483828,275309.99999999994
2022-08-01,2022,202208,Проездная,Gunverse,GU gre-2865,59,418133,235409.99999999997
2022-09-01,2022,202209,Проездная,Gunverse,GU gre-2865,62,502572,247379.99999999997
2022-10-01,2022,202210,Проездная,Gunverse,GU gre-2865,51,461193,203489.99999999997
2022-11-01,2022,202211,Проездная,Gunverse,GU gre-2865,37,322862,147629.99999999997
2022-12-01,2022,202212,Проездная,Gunverse,GU gre-2865,44,329208,175559.99999999997
